Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,740,Suriname,5412,Yield,112,Maize (corn),2020,kg/ha,2533.3,A,Official figure,
QCL,Crops and livestock products,740,Suriname,5312,Area harvested,112,Maize (corn),2021,ha,8,A,Official figure,
QCL,Crops and livestock products,740,Suriname,5412,Yield,112,Maize (corn),2021,kg/ha,3375,A,Official figure,
QCL,Crops and livestock products,740,Suriname,5312,Area harvested,112,Maize (corn),2022,ha,5,A,Official figure,
QCL,Crops and livestock products,740,Suriname,5412,Yield,112,Maize (corn),2022,kg/ha,5800,A,Official figure,
QCL,Crops and livestock products,740,Suriname,5312,Area harvested,112,Maize (corn),2023,ha,5,I,Imputed value,
QCL,Crops and livestock products,740,Suriname,5412,Yield,112,Maize (corn),2023,kg/ha,5343.6,E,Estimated value,
QCL,Crops and livestock products,740,Suriname,5312,Area harvested,113,Rice,2019,ha,60185,A,Official figure,
QCL,Crops and livestock products,740,Suriname,5412,Yield,113,Rice,2019,kg/ha,4557,A,Official figure,
QCL,Crops and livestock products,740,Suriname,5312,Area harvested,113,Rice,2020,ha,57838,A,Official figure,
QCL,Crops and livestock products,740,Suriname,5412,Yield,113,Rice,2020,kg/ha,4319.6,A,Official figure,
QCL,Crops and livestock products,740,Suriname,5312,Area harvested,113,Rice,2021,ha,56861,A,Official figure,
QCL,Crops and livestock products,740,Suriname,5412,Yield,113,Rice,2021,kg/ha,4638.5,A,Official figure,
QCL,Crops and livestock products,740,Suriname,5312,Area harvested,113,Rice,2022,ha,48960,A,Official figure,
QCL,Crops and livestock products,740,Suriname,5412,Yield,113,Rice,2022,kg/ha,3763,A,Official figure,
QCL,Crops and livestock products,740,Suriname,5312,Area harvested,113,Rice,2023,ha,49808,I,Imputed value,
QCL,Crops and livestock products,740,Suriname,5412,Yield,113,Rice,2023,kg/ha,4078.8,E,Estimated value,
QCL,Crops and livestock products,740,Suriname,5312,Area harvested,1802,Sugar cane,2019,ha,1966,I,Imputed value,
QCL,Crops and livestock products,740,Suriname,5412,Yield,1802,Sugar cane,2019,kg/ha,40701.8,E,Estimated value,
QCL,Crops and livestock products,740,Suriname,5312,Area harvested,1802,Sugar cane,2020,ha,1847,I,Imputed value,
QCL,Crops and livestock products,740,Suriname,5412,Yield,1802,Sugar cane,2020,kg/ha,40596.9,E,Estimated value,
QCL,Crops and livestock products,740,Suriname,5312,Area harvested,1802,Sugar cane,2021,ha,2066,I,Imputed value,
QCL,Crops and livestock products,740,Suriname,5412,Yield,1802,Sugar cane,2021,kg/ha,40363,E,Estimated value,
QCL,Crops and livestock products,740,Suriname,5312,Area harvested,1802,Sugar cane,2022,ha,2291,I,Imputed value,
QCL,Crops and livestock products,740,Suriname,5412,Yield,1802,Sugar cane,2022,kg/ha,40373.9,E,Estimated value,
QCL,Crops and livestock products,740,Suriname,5312,Area harvested,1802,Sugar cane,2023,ha,2148,I,Imputed value,
QCL,Crops and livestock products,740,Suriname,5412,Yield,1802,Sugar cane,2023,kg/ha,40384.7,E,Estimated value,
QCL,Crops and livestock products,752,Sweden,5312,Area harvested,115,Barley,2019,ha,291760,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5412,Yield,115,Barley,2019,kg/ha,5300.6,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5312,Area harvested,115,Barley,2020,ha,292660,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5412,Yield,115,Barley,2020,kg/ha,5171.5,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5312,Area harvested,115,Barley,2021,ha,270500,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5412,Yield,115,Barley,2021,kg/ha,3920.1,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5312,Area harvested,115,Barley,2022,ha,274800,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5412,Yield,115,Barley,2022,kg/ha,5493.1,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5312,Area harvested,115,Barley,2023,ha,259700,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5412,Yield,115,Barley,2023,kg/ha,3294.2,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5312,Area harvested,112,Maize (corn),2019,ha,1620,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5412,Yield,112,Maize (corn),2019,kg/ha,6975.3,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5312,Area harvested,112,Maize (corn),2020,ha,1850,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5412,Yield,112,Maize (corn),2020,kg/ha,6756.8,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5312,Area harvested,112,Maize (corn),2021,ha,1740,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5412,Yield,112,Maize (corn),2021,kg/ha,8563.2,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5312,Area harvested,112,Maize (corn),2022,ha,1770,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5412,Yield,112,Maize (corn),2022,kg/ha,6892.7,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5312,Area harvested,112,Maize (corn),2023,ha,1970,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5412,Yield,112,Maize (corn),2023,kg/ha,7969.5,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5312,Area harvested,113,Rice,2019,ha,0,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5312,Area harvested,113,Rice,2020,ha,0,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5312,Area harvested,113,Rice,2021,ha,0,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5312,Area harvested,113,Rice,2022,ha,0,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5312,Area harvested,113,Rice,2023,ha,0,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5312,Area harvested,111,Wheat,2019,ha,469490,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5412,Yield,111,Wheat,2019,kg/ha,7405.5,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5312,Area harvested,111,Wheat,2020,ha,449170,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5412,Yield,111,Wheat,2020,kg/ha,7156.1,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5312,Area harvested,111,Wheat,2021,ha,479130,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5412,Yield,111,Wheat,2021,kg/ha,6319.4,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5312,Area harvested,111,Wheat,2022,ha,461570,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5412,Yield,111,Wheat,2022,kg/ha,6995,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5312,Area harvested,111,Wheat,2023,ha,507530,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5412,Yield,111,Wheat,2023,kg/ha,5454.3,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5312,Area harvested,115,Barley,2019,ha,27178,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5412,Yield,115,Barley,2019,kg/ha,6997.1,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5312,Area harvested,115,Barley,2020,ha,28148,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5412,Yield,115,Barley,2020,kg/ha,6874,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5312,Area harvested,115,Barley,2021,ha,28426,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5412,Yield,115,Barley,2021,kg/ha,6020.5,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5312,Area harvested,115,Barley,2022,ha,28036,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5412,Yield,115,Barley,2022,kg/ha,6582.7,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5312,Area harvested,115,Barley,2023,ha,26819,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5412,Yield,115,Barley,2023,kg/ha,6137.2,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5312,Area harvested,1701,"Beans, dry",2019,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,756,Switzerland,5312,Area harvested,1701,"Beans, dry",2020,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,756,Switzerland,5312,Area harvested,1701,"Beans, dry",2021,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,756,Switzerland,5312,Area harvested,1701,"Beans, dry",2022,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,756,Switzerland,5312,Area harvested,1701,"Beans, dry",2023,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,756,Switzerland,5312,Area harvested,112,Maize (corn),2019,ha,16015,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5412,Yield,112,Maize (corn),2019,kg/ha,10904,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5312,Area harvested,112,Maize (corn),2020,ha,19972,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5412,Yield,112,Maize (corn),2020,kg/ha,11000,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5312,Area harvested,112,Maize (corn),2021,ha,12500,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5412,Yield,112,Maize (corn),2021,kg/ha,7857.3,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5312,Area harvested,112,Maize (corn),2022,ha,12666,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5412,Yield,112,Maize (corn),2022,kg/ha,9894,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5312,Area harvested,112,Maize (corn),2023,ha,15674,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5412,Yield,112,Maize (corn),2023,kg/ha,8633,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5312,Area harvested,111,Wheat,2019,ha,86493,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5412,Yield,111,Wheat,2019,kg/ha,5751.4,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5312,Area harvested,111,Wheat,2020,ha,85023,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5412,Yield,111,Wheat,2020,kg/ha,6218.6,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5312,Area harvested,111,Wheat,2021,ha,89326,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5412,Yield,111,Wheat,2021,kg/ha,5139.5,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5312,Area harvested,111,Wheat,2022,ha,89041,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5412,Yield,111,Wheat,2022,kg/ha,5465.7,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5312,Area harvested,111,Wheat,2023,ha,87057,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5412,Yield,111,Wheat,2023,kg/ha,5139.7,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,115,Barley,2019,ha,1480886,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5412,Yield,115,Barley,2019,kg/ha,2061.7,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,115,Barley,2020,ha,1502926,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5412,Yield,115,Barley,2020,kg/ha,1494.3,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,115,Barley,2021,ha,1440044,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5412,Yield,115,Barley,2021,kg/ha,175.2,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,115,Barley,2022,ha,1114772,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5412,Yield,115,Barley,2022,kg/ha,160.2,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,115,Barley,2023,ha,1266567,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5412,Yield,115,Barley,2023,kg/ha,968.3,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,1701,"Beans, dry",2019,ha,740,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5412,Yield,1701,"Beans, dry",2019,kg/ha,2378.4,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,1701,"Beans, dry",2020,ha,902,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5412,Yield,1701,"Beans, dry",2020,kg/ha,2205.1,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,1701,"Beans, dry",2021,ha,1460,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5412,Yield,1701,"Beans, dry",2021,kg/ha,2135.9,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,1701,"Beans, dry",2022,ha,602,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5412,Yield,1701,"Beans, dry",2022,kg/ha,1709.3,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,1701,"Beans, dry",2023,ha,888,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5412,Yield,1701,"Beans, dry",2023,kg/ha,2521.4,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,112,Maize (corn),2019,ha,56231,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5412,Yield,112,Maize (corn),2019,kg/ha,3829,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,112,Maize (corn),2020,ha,50393,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5412,Yield,112,Maize (corn),2020,kg/ha,4504.3,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,112,Maize (corn),2021,ha,57285,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5412,Yield,112,Maize (corn),2021,kg/ha,5408.7,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,112,Maize (corn),2022,ha,91835,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5412,Yield,112,Maize (corn),2022,kg/ha,5833.5,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,112,Maize (corn),2023,ha,78505,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5412,Yield,112,Maize (corn),2023,kg/ha,7166,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,113,Rice,2019,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,113,Rice,2020,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,113,Rice,2021,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,113,Rice,2022,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,113,Rice,2023,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,1802,Sugar cane,2019,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,1802,Sugar cane,2020,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,1802,Sugar cane,2021,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,1802,Sugar cane,2022,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,1802,Sugar cane,2023,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,111,Wheat,2019,ha,1345607,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5412,Yield,111,Wheat,2019,kg/ha,2292.7,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,111,Wheat,2020,ha,1350538,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5412,Yield,111,Wheat,2020,kg/ha,2109.1,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,111,Wheat,2021,ha,1567262,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5412,Yield,111,Wheat,2021,kg/ha,1245.4,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,111,Wheat,2022,ha,1184237,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5412,Yield,111,Wheat,2022,kg/ha,1310.2,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5312,Area harvested,111,Wheat,2023,ha,1335667,A,Official figure,
